"Date of Download: 2024-07-11_20:11:41"
"Search Parameters: Data Level:all  Trait List:  Trial List:18316  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814497","GM14712B-5","","plot","8272685","202393DVGST_stom_rep1_GM14712B-5_524","1","1","524","19","2","test","","0","1","26.3","220","3.90625","2","4","2","6","6","4","3","220","60","4","1","1","3","2","26","2000","119","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814498","GM14712B-8","","plot","8272470","202393DVGST_stom_rep1_GM14712B-8_45","1","1","45","2","14","test","","1","1","24.1022309711286","220","8.7890625","4.5","4","1","5","8","4","1","250","70","4","1","1","3","2","15","3600","171","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979988","GM14712B-9","","plot","8272467","202393DVGST_stom_rep1_GM14712B-9_451","1","1","451","16","14","test","","1","1","26.1","120","5.859375","3","4","2","5","8","4","3","190","60","4","1","1","3","2","10","2600","151","1","4","1","2","4","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814242","GM14719B-10","","plot","8272732","202393DVGST_stom_rep1_GM14719B-10_366","1","1","366","13","18","test","","0","1","23.6","260","2.9296875","1.5","4","2","0","8","4","2","260","60","4","2","1","4","2","12","1310","58","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814086","GM14719B-1","","plot","8272327","202393DVGST_stom_rep1_GM14719B-1_37","1","1","37","2","22","test","","2","1","23.0558524173028","170","5.46875","2.8","4","1","7","8","4","2","220","40","3","2","1","3","2","14","2460","102","3","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814542","GM14719B-3","","plot","8272174","202393DVGST_stom_rep1_GM14719B-3_167","1","1","167","6","8","test","","1","1","21.8","70","9.765625","5","4","1","8","8","4","2","160","60","4","3","1","2","2","15","4350","145","2","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979887","GM14719B-6","","plot","8272623","202393DVGST_stom_rep1_GM14719B-6_377","1","1","377","13","29","test","","0","1","23.3","200","7.03125","3.6","4","2","10","8","4","3","200","60","4","3","1","2","2","16","3440","146","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814543","GM14720B-10","","plot","8272120","202393DVGST_stom_rep1_GM14720B-10_595","1","1","595","21","15","test","","0","1","24.5","160","9.375","4.8","4","2","14","6","4","3","160","60","4","3","1","2","3","25","3940","195","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814044","GM14720B-12","","plot","8272261","202393DVGST_stom_rep1_GM14720B-12_555","1","1","555","20","26","test","","3","1","23.5","100","2.9296875","1.5","4","3","2","8","4","3","230","50","2","3","1","4","2","10","1400","61","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980352","GM14720B-1","","plot","8272162","202393DVGST_stom_rep1_GM14720B-1_294","1","1","294","11","4","test","","0","1","22.2","190","1.171875","0.6","4","3","1","6","4","4","190","40","4","2","1","4","2","10","580","21","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980018","GM14720B-2","","plot","8272444","202393DVGST_stom_rep1_GM14720B-2_258","1","1","258","9","26","test","","1","1","24.9","190","1.953125","1","4","3","2","4","4","4","240","60","3","2","1","4","2","10","950","49","2","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814450","GM14720B-4","","plot","8272484","202393DVGST_stom_rep1_GM14720B-4_186","1","1","186","7","12","test","","3","1","24.5","70","7.8125","4","4","2","10","6","4","3","190","60","4","3","1","3","3","22","3530","174","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814045","GM14720B-5","","plot","8272448","202393DVGST_stom_rep1_GM14720B-5_98","1","1","98","4","19","test","","1","1","25.2","130","4.296875","2.2","4","2","5","6","4","4","200","50","4","2","1","3","2","15","1790","95","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814451","GM14720B-6","","plot","8272452","202393DVGST_stom_rep1_GM14720B-6_480","1","1","480","17","16","test","","0","1","23.3","190","8.7890625","4.5","4","1","15","6","4","2","190","60","4","3","1","2","3","27","3570","152","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979948","GM14720B-7","","plot","8272636","202393DVGST_stom_rep1_GM14720B-7_302","1","1","302","11","12","test","","0","1","23.6","220","8.7890625","4.5","4","2","18","6","4","3","220","60","4","2","1","3","2","28","4010","176","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979888","GM14720B-8","","plot","8272540","202393DVGST_stom_rep1_GM14720B-8_208","1","1","208","8","25","test","","0","1","24.6","150","2.1484375","1.1","4","3","2","4","4","4","150","30","4","2","1","4","1","15","1020","51","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814452","GM14720B-9","","plot","8272613","202393DVGST_stom_rep1_GM14720B-9_324","1","1","324","12","25","test","","2","1","26.5","130","6.640625","3.4","4","2","10","6","4","3","210","50","4","2","1","3","2","20","3200","194","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981259","GM14721B-11","","plot","8272721","202393DVGST_stom_rep1_GM14721B-11_566","1","1","566","20","15","test","","0","1","23.4","180","9.765625","5","4","1","11","8","4","2","180","50","3","3","1","2","2","16","4860","209","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814453","GM14721B-2","","plot","8272587","202393DVGST_stom_rep1_GM14721B-2_442","1","1","442","16","23","test","","5","1","24.7","30","3.90625","2","4","2","8","6","4","4","180","30","4","3","1","3","2","14","1820","92","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814046","GM14721B-4","","plot","8272644","202393DVGST_stom_rep1_GM14721B-4_145","1","1","145","5","29","test","","3","1","26.5","100","3.7109375","1.9","4","3","6","8","4","4","220","50","4","3","1","3","2","11","1540","93","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814372","GM14721B-5","","plot","8272505","202393DVGST_stom_rep1_GM14721B-5_630","1","1","630","22","9","test","","3","1","24.3","60","3.3203125","1.7","4","3","4","6","4","4","190","30","4","3","1","3","2","8","1750","84","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979989","GM14721B-7","","plot","8272594","202393DVGST_stom_rep1_GM14721B-7_181","1","1","181","7","7","test","","1","1","28.9","170","5.46875","2.8","4","2","10","8","4","2","210","50","4","1","1","3","2","25","2650","195","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814121","GM14721B-8","","plot","8272179","202393DVGST_stom_rep1_GM14721B-8_159","1","1","159","6","16","test","","","1","","","","","4","","","","4","","","","","","","","","","","","","3","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814330","GM14724A-5","","plot","8272569","202393DVGST_stom_rep1_GM14724A-5_659","1","1","659","23","21","test","","2","1","24.7","100","10.9375","5.6","4","3","15","8","4","3","190","50","4","3","1","2","3","30","4090","205","3","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814545","GM14725A-2","","plot","8272298","202393DVGST_stom_rep1_GM14725A-2_519","1","1","519","18","4","test","","2","1","23.1","110","2.9296875","1.5","4","1","5","6","4","3","250","50","2","3","1","4","2","11","1330","55","0","2","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814122","GM14725A-3","","plot","8272439","202393DVGST_stom_rep1_GM14725A-3_61","1","1","61","3","3","test","","0","1","21.5","200","13.8671875","7.1","5","2","18","6","4","4","200","40","4","2","1","2","3","30","4980","158","1","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979949","GM14725A-6","","plot","8272585","202393DVGST_stom_rep1_GM14725A-6_356","1","1","356","13","8","test","","0","1","26","200","3.7109375","1.9","4","1","5","6","4","4","200","50","3","2","1","3","3","9","1890","109","5","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814123","GM14727B-10","","plot","8272166","202393DVGST_stom_rep1_GM14727B-10_158","1","1","158","6","17","test","","2","1","23.9","60","14.453125","7.4","4","2","20","6","4","3","170","50","4","2","1","2","3","40","5000","229","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979990","GM14727B-1","","plot","8272491","202393DVGST_stom_rep1_GM14727B-1_528","1","1","528","19","6","test","","0","1","25.8","220","20.3125","10.4","4","1","25","8","4","2","220","60","4","3","1","1","3","35","5000","282","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979950","GM14727B-2","","plot","8272204","202393DVGST_stom_rep1_GM14727B-2_341","1","1","341","12","8","test","","0","1","27.7","170","15.625","8","4","1","20","6","4","3","170","40","4","2","1","2","2","40","4980","334","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979891","GM14727B-3","","plot","8272213","202393DVGST_stom_rep1_GM14727B-3_453","1","1","453","16","12","test","","1","1","25.5","180","15.0390625","7.7","4","1","16","8","4","2","220","60","4","3","1","2","2","25","5000","276","3","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979951","GM14727B-4","","plot","8272730","202393DVGST_stom_rep1_GM14727B-4_657","1","1","657","23","19","test","","0","1","23.6","190","21.484375","11","4","2","25","6","4","3","190","70","4","2","1","1","3","38","3430","151","2","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814373","GM14727B-6","","plot","8272153","202393DVGST_stom_rep1_GM14727B-6_368","1","1","368","13","20","test","","2","1","25.1","150","17.3828125","8.9","4","1","20","8","4","2","240","50","4","2","1","1","3","35","5000","263","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814246","GM14727B-7","","plot","8272321","202393DVGST_stom_rep1_GM14727B-7_96","1","1","96","4","21","test","","1","1","23.1","210","14.0625","7.2","4","1","5","8","4","2","240","60","4","2","1","2","3","30","5000","206","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981260","GM14727B-9","","plot","8272731","202393DVGST_stom_rep1_GM14727B-9_425","1","1","425","15","19","test","","0","1","22.3","210","15.4296875","7.9","4","1","10","8","4","2","210","60","4","2","1","2","3","25","5000","182","1","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814500","GM14759A-3","","plot","8272171","202393DVGST_stom_rep1_GM14759A-3_412","1","1","412","15","6","test","","0","1","24.5","130","6.8359375","3.5","4","1","11","3","4","4","130","50","3","2","1","2","3","16","3530","173","1","2","1","3","2","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754671","GM14762A-2","","plot","8272519","202393DVGST_stom_rep1_GM14762A-2_545","1","1","545","19","23","test","","0","1","29.8","190","6.0546875","3.1","3","1","7","6","4","3","190","60","2","1","1","3","2","10","3100","243","0","2","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6754672","GM14762A-3","","plot","8272285","202393DVGST_stom_rep1_GM14762A-3_150","1","1","150","6","25","test","","0","1","23.7","180","12.109375","6.2","4","1","15","5","4","2","180","50","4","2","1","3","2","45","4400","196","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
