"Date of Download: 2024-07-11_20:12:40"
"Search Parameters: Data Level:all  Trait List:  Trial List:11904  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979994","GM14818A-6","","plot","6981707","202394DVGST_momi_rep1_GM14818A-6_567","1","1","567","14","8","test","","0","28.3838461538461","250","13.0494505494506","4.75","5","1","4","1.4","10","4","2","250","40","4","1","1","3","3","27","3500","250","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981265","GM14818A-7","","plot","6981887","202394DVGST_momi_rep1_GM14818A-7_81","1","1","81","2","2","test","","2","33.6085623678647","170","7.00549450549451","2.55","3","1","0","0","12","4","2","235","60","4","3","2","5","2","17","2100","208","0","4","3","5","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814509","GM14819A-10","","plot","6981623","202394DVGST_momi_rep1_GM14819A-10_332","1","1","332","9","4","test","","6","34.3056201550387","40","3.98351648351648","1.45","4","1","0","0","8","4","4","240","20","3","3","1","4","2","11","1150","118","0","3","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754818","GM14819A-1","","plot","6981679","202394DVGST_momi_rep1_GM14819A-1_55","1","1","55","2","28","test","","0","34.6967552067612","280","38.3241758241758","13.95","5","1","21","11.8","12","4","1","280","70","4","1","1","2","2","32","3700","387","3","4","2","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754819","GM14819A-2","","plot","6981681","202394DVGST_momi_rep1_GM14819A-2_192","1","1","192","5","28","test","","4","34.7109828741623","30","18.543956043956","6.75","4","1","10","4.05","10","4","3","260","50","4","3","1","3","2","18","3000","314","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754820","GM14819A-3","","plot","6981832","202394DVGST_momi_rep1_GM14819A-3_194","1","1","194","5","30","test","","1","35.5564128256513","70","15.7967032967033","5.75","5","2","9","3.4","12","4","3","310","40","4","3","1","3","2","24","2800","305","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754821","GM14819A-4","","plot","6981341","202394DVGST_momi_rep1_GM14819A-4_236","1","1","236","6","11","test","","0","33.5776202219482","200","2.47252747252747","0.9","3","1","4","0.65","8","4","3","200","30","1","1","1","3","2","9","900","89","0","1","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754822","GM14819A-5","","plot","6981597","202394DVGST_momi_rep1_GM14819A-5_139","1","1","139","4","26","test","","4","37.5641235813367","35","13.5989010989011","4.95","5","2","3","1.6","8","4","3","245","50","4","3","1","3","2","22","2700","321","0","4","3","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979995","GM14819A-8","","plot","6981528","202394DVGST_momi_rep1_GM14819A-8_395","1","1","395","10","16","test","","6","34.5794642857143","45","15.6593406593407","5.7","5","1","7","3.35","8","4","4","195","20","4","3","1","2","1","22","3000","312","3","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814378","GM14823A-5","","plot","6981282","202394DVGST_momi_rep1_GM14823A-5_187","1","1","187","5","23","test","","4","38.3198529411764","40","26.0989010989011","9.5","5","1","12","6.5","8","4","4","280","65","4","3","1","2","2","29","3100","380","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814551","GM14823A-7","","plot","6981893","202394DVGST_momi_rep1_GM14823A-7_557","1","1","557","14","18","test","","2","33.1415566556655","165","17.9945054945055","6.55","4","1","12","4.4","10","4","1","225","40","4","2","1","2","2","26","4025","389","4","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981266","GM14825A-10","","plot","6981580","202394DVGST_momi_rep1_GM14825A-10_326","1","1","326","8","3","test","","6","31.5838285714286","55","24.8626373626374","9.05","5","2","14","8.5","8","4","4","205","30","4","3","2","2","2","18","4800","425","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754838","GM14825A-1","","plot","6981504","202394DVGST_momi_rep1_GM14825A-1_65","1","1","65","2","18","test","","1","32.5761226584552","250","15.1098901098901","5.5","5","1","6","2.5","12","4","2","270","60","4","3","1","3","2","21","4300","403","0","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754839","GM14825A-2","","plot","6981665","202394DVGST_momi_rep1_GM14825A-2_196","1","1","196","5","32","test","","4","32.478554549035","50","16.6208791208791","6.05","5","2","7","3.05","12","4","3","430","50","4","3","1","2","2","27","2800","261","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754840","GM14825A-3","","plot","6981694","202394DVGST_momi_rep1_GM14825A-3_20","1","1","20","1","20","test","","1","33.0947401143994","260","25","9.1","5","1","10","7.4","12","4","2","310","90","4","1","1","2","3","22","4450","429","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814204","GM14825A-6","","plot","6981550","202394DVGST_momi_rep1_GM14825A-6_311","1","1","311","8","18","test","","0","38.0091626213592","235","15.9340659340659","5.8","5","1","8","3","8","4","2","235","40","4","3","1","3","2","28","3750","454","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979900","GM14825A-7","","plot","6981667","202394DVGST_momi_rep1_GM14825A-7_276","1","1","276","7","30","test","","1","31.9895894428152","160","9.2032967032967","3.35","5","1","3","1.1","8","4","2","200","30","4","3","2","3","2","18","3000","272","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814464","GM14825A-8","","plot","6981529","202394DVGST_momi_rep1_GM14825A-8_335","1","1","335","9","7","test","","6","35.9771528316524","30","18.8186813186813","6.85","5","3","8","3.7","8","4","4","165","30","4","3","1","2","2","24","2900","322","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814205","GM14825A-9","","plot","6981492","202394DVGST_momi_rep1_GM14825A-9_437","1","1","437","11","27","test","","3","32.0971042471042","100","9.61538461538462","3.5","4","1","2","0.6","8","4","3","230","40","4","3","1","3","2","19","2850","260","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754860","GM14833A-2","","plot","6981907","202394DVGST_momi_rep1_GM14833A-2_175","1","1","175","5","11","test","","5","33.9608849976337","30","12.5","4.55","4","1","4","0.9","8","4","4","220","40","4","3","1","4","2","29","2350","237","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754861","GM14833A-3","","plot","6981305","202394DVGST_momi_rep1_GM14833A-3_552","1","1","552","14","23","test","","4","31.1232749742533","40","19.2307692307692","7","5","1","8","4.5","6","4","5","100","10","4","3","1","3","2","26","4250","366","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754863","GM14833A-5","","plot","6981539","202394DVGST_momi_rep1_GM14833A-5_269","1","1","269","7","23","test","","6","33.0556022408963","30","16.0714285714286","5.85","4","1","8","3.55","6","4","5","200","10","3","3","1","2","2","23","3950","380","2","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754864","GM14833A-6","","plot","6981761","202394DVGST_momi_rep1_GM14833A-6_423","1","1","423","11","13","test","","4","61.1539274924471","50","6.04395604395605","2.2","5","1","5","1.7","8","4","5","115","5","4","3","1","4","1","12","1700","376","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754865","GM14833A-7","","plot","6981340","202394DVGST_momi_rep1_GM14833A-7_220","1","1","220","6","27","test","","0","32.4572243346008","250","21.2912087912088","7.75","5","1","7","3.4","10","4","2","250","40","4","3","1","3","2","32","2900","270","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754866","GM14833A-8","","plot","6981683","202394DVGST_momi_rep1_GM14833A-8_272","1","1","272","7","26","test","","0","32.2363291139241","270","21.0164835164835","7.65","5","1","11","5.75","10","4","2","270","50","4","3","1","2","2","23","4350","400","2","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754876","GM14835B-1","","plot","6981884","202394DVGST_momi_rep1_GM14835B-1_386","1","1","386","10","25","test","","9","36.0040619520748","30","27.8846153846154","10.15","5","1","11","7.35","8","4","4","225","20","4","3","1","2","2","22","3850","428","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754877","GM14835B-2","","plot","6981323","202394DVGST_momi_rep1_GM14835B-2_198","1","1","198","5","34","test","","4","34.2421705919796","165","16.3461538461539","5.95","5","2","10","4.2","8","4","3","255","2","4","3","1","3","2","25","3500","358","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979901","GM14835B-3","","plot","6981785","202394DVGST_momi_rep1_GM14835B-3_42","1","1","42","2","41","test","","2","30.1054001554001","50","21.4285714285714","7.8","5","2","9","4.3","12","4","3","260","60","3","3","1","3","2","25","4200","339","0","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979902","GM14835B-5","","plot","6981314","202394DVGST_momi_rep1_GM14835B-5_449","1","1","449","11","39","test","","4","34.4012874966817","115","30.7692307692308","11.2","5","2","12","7.5","10","4","2","245","20","4","3","1","2","2","29","4200","433","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754888","GM14841B-2","","plot","6981829","202394DVGST_momi_rep1_GM14841B-2_72","1","1","72","2","11","test","","3","29.2356783287188","60","19.3681318681319","7.05","5","2","8","3.3","12","4","3","300","100","4","3","1","2","2","34","4300","327","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814379","GM14841B-3","","plot","6981349","202394DVGST_momi_rep1_GM14841B-3_380","1","1","380","10","31","test","","0","32.2030920060332","265","28.2967032967033","10.3","5","1","15","8","10","4","2","265","20","4","1","1","1","2","31","3650","335","2","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979954","GM14843B-10","","plot","6981321","202394DVGST_momi_rep1_GM14843B-10_227","1","1","227","6","20","test","","0","37.7364283550439","270","12.2252747252747","4.45","5","1","7","2.4","10","4","1","270","60","4","3","1","3","2","18","3750","449","1","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6754891","GM14843B-3","","plot","6981384","202394DVGST_momi_rep1_GM14843B-3_147","1","1","147","4","18","test","","4","36.7400272691858","35","9.06593406593407","3.3","5","1","6","2.4","8","4","4","175","30","4","3","1","3","2","13","2900","333","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6980025","GM14843B-7","","plot","6981688","202394DVGST_momi_rep1_GM14843B-7_217","1","1","217","6","30","test","","0","37.2250157331655","240","13.8736263736264","5.05","4","1","7","3.35","10","4","2","240","50","3","3","1","3","2","16","3600","422","0","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979903","GM14843B-9","","plot","6981630","202394DVGST_momi_rep1_GM14843B-9_287","1","1","287","7","41","test","","1","39.5285024154589","30","20.467032967033","7.45","5","1","10","4.4","10","4","2","51","30","4","3","1","2","2","19","3800","488","1","4","3","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979955","GM14845B-2","","plot","6981774","202394DVGST_momi_rep1_GM14845B-2_394","1","1","394","10","17","test","","4","32.061986863711","40","15.1098901098901","5.5","4","1","3","1.6","8","4","4","215","20","4","3","1","3","2","22","3350","305","0","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
